time,speed,number_of_reads,region_id,bus_count
2015-01-30T01:01:12,27.95,301,10,32
2015-01-25T00:50:24,25.23,292,10,24
2015-01-12T09:50:50,19.77,1582,10,105
2015-01-02T22:31:05,21.82,796,10,66
2015-01-02T21:20:59,19.77,815,10,67
2015-01-01T07:50:31,26.59,547,10,32
2015-01-03T22:01:20,21.82,607,10,48
2015-01-06T09:21:19,19.09,2024,10,127
2015-01-14T03:30:53,22.5,135,10,22
2015-01-04T09:01:23,23.86,499,10,40
2015-01-02T22:50:32,22.5,867,10,64
2015-01-18T00:31:01,24.55,448,10,35
2015-01-20T21:50:35,21.82,757,10,58
2015-01-04T21:50:29,23.18,618,10,42
2015-01-01T22:10:32,25.23,535,10,33
2015-01-26T08:21:27,18.55,1653,10,93
2015-01-12T22:50:35,22.5,814,10,67
2015-01-25T16:10:40,22.5,761,10,44
2015-01-16T00:01:16,22.5,566,10,59
2015-01-14T10:40:29,19.77,1064,10,64
2015-01-18T22:20:47,23.66,564,10,40
2015-01-07T05:01:19,23.25,640,10,48
2015-01-05T03:50:22,22.5,264,10,18
2015-01-31T13:21:07,19.09,948,10,51
2015-01-06T09:01:48,17.73,1619,10,104
2015-01-02T09:50:47,21.14,1304,10,98
2015-01-22T06:40:37,19.09,1461,10,105
2015-01-23T15:31:34,18.41,1516,10,90
2015-01-18T15:31:14,21.82,836,10,45
2015-01-02T11:01:31,19.77,898,10,60
2015-01-09T02:40:04,23.18,151,10,16
2015-01-29T18:10:58,17.73,1582,10,113
2015-01-03T22:20:50,22.5,678,10,45
2015-01-04T09:50:37,21.82,625,10,41
2015-01-06T02:10:25,23.86,252,10,26
2015-01-28T23:40:18,23.86,542,10,41
2015-01-17T19:10:43,22.5,860,10,61
2015-01-05T03:10:20,23.86,104,10,10
2015-01-12T06:31:20,19.09,1527,10,119
2015-01-23T08:31:37,19.09,1501,10,99
2015-01-09T08:51:02,19.09,1448,10,93
2015-01-17T04:20:39,26.93,256,10,22
2015-01-31T08:10:35,25.91,676,10,44
2015-01-03T03:50:19,21.14,224,10,16
2015-01-27T07:01:49,18.41,1692,10,119
2015-01-29T13:01:34,18.41,911,10,64
2015-01-26T23:31:04,22.5,674,10,54
2015-01-14T13:21:05,19.09,1217,10,77
2015-01-02T00:31:02,25.23,339,10,28
2015-01-19T04:40:14,27.27,475,10,38
2015-01-08T10:50:41,19.09,1060,10,69
2015-01-16T19:31:20,19.77,1418,10,99
2015-01-29T11:31:18,18.41,932,10,52
2015-01-17T09:01:24,20.45,770,10,51
2015-01-02T06:31:19,19.77,1350,10,109
2015-01-16T08:31:40,19.09,1472,10,91
2015-01-10T06:40:21,23.18,537,10,42
2015-01-12T08:51:04,19.77,1503,10,96
2015-01-04T18:01:26,21.82,770,10,42
2015-01-08T19:40:35,16.36,1467,10,104
2015-01-02T09:21:13,19.09,1740,10,119
2015-01-18T10:01:25,22.5,633,10,48
2015-01-19T23:20:48,23.18,748,10,58
2015-01-13T12:10:42,18.41,1072,10,64
2015-01-05T09:21:16,19.77,1945,10,116
2015-01-27T23:50:28,23.52,586,10,49
2015-01-29T16:31:38,16.36,1812,10,111
2015-01-23T08:02:00,18.41,1625,10,102
2015-01-12T12:10:44,19.09,1012,10,59
2015-01-24T12:31:17,19.09,1001,10,58
2015-01-26T18:21:20,17.73,1697,10,113
2015-01-07T16:31:31,17.05,1538,10,100
2015-01-23T23:20:52,21.89,747,10,56
2015-01-10T09:20:56,23.86,669,10,40
2015-01-04T04:50:22,22.5,304,10,21
2015-01-24T06:20:48,25.23,540,10,40
2015-01-31T01:40:10,24.55,301,10,27
2015-01-09T21:01:30,20.45,847,10,74
2015-01-04T16:10:39,21.14,856,10,43
2015-01-02T20:50:36,21.82,931,10,72
2015-01-20T22:40:21,20.45,824,10,65
2015-01-26T01:50:19,22.5,170,10,25
2015-01-17T11:31:14,20.45,925,10,56
2015-01-03T22:10:35,22.5,705,10,44
2015-01-02T08:40:45,19.77,1465,10,98
2015-01-19T17:21:18,18.41,1542,10,95
2015-01-14T22:40:19,21.14,704,10,56
2015-01-30T04:40:13,27.27,459,10,34
2015-01-18T17:40:22,23.18,693,10,44
2015-01-03T20:40:25,20.45,752,10,63
2015-01-29T21:10:35,20.45,902,10,71
2015-01-18T11:40:25,22.5,726,10,41
2015-01-28T01:01:14,27.95,293,10,29
2015-01-20T04:10:25,25.91,358,10,30
2015-01-17T12:31:15,19.36,985,10,64
2015-01-27T10:01:39,19.77,1360,10,100
2015-01-24T03:50:21,25.23,221,10,17
2015-01-22T13:21:09,19.09,1163,10,74
2015-01-29T02:10:24,26.59,215,10,18
2015-01-27T09:11:07,18.41,1731,10,119
2015-01-14T12:10:46,19.09,1055,10,59
2015-01-24T07:50:35,24.55,667,10,43
2015-01-31T06:31:03,25.91,565,10,37
2015-01-16T12:21:09,18.41,1113,10,64
2015-01-25T02:50:18,30,104,10,7
2015-01-19T21:01:42,19.77,867,10,74
2015-01-16T06:50:54,17.73,1491,10,113
2015-01-20T19:31:19,19.77,1266,10,94
2015-01-04T19:20:54,20.45,764,10,59
2015-01-28T18:31:30,17.73,1599,10,112
2015-01-27T22:20:56,21.82,623,10,56
2015-01-20T04:50:27,25.23,460,10,39
2015-01-04T07:50:32,23.86,567,10,37
2015-01-29T09:40:43,18.41,1672,10,117
2015-01-05T04:40:12,24.75,408,10,34
2015-01-17T21:40:21,20.45,693,10,57
2015-01-03T14:01:34,19.09,887,10,52
2015-01-29T03:10:20,25.23,122,10,15
2015-01-23T13:40:32,19.09,1188,10,82
2015-01-26T13:21:12,19.77,1218,10,76
2015-01-29T18:31:32,17.73,1609,10,124
2015-01-02T08:01:51,18.41,1509,10,100
2015-01-12T11:40:27,19.09,864,10,51
2015-01-22T01:50:21,22.5,318,10,34
2015-01-09T01:20:45,25.91,411,10,39
2015-01-31T15:10:48,19.09,963,10,51
2015-01-30T03:20:37,24.95,165,10,16
2015-01-19T10:40:31,18.41,1098,10,67
2015-01-04T01:40:07,24.82,267,10,22
2015-01-31T17:21:01,21.48,846,10,49
2015-01-05T19:31:16,17.73,1355,10,100
2015-01-08T10:31:17,18.41,1203,10,77
2015-01-17T20:20:55,21.14,852,10,60
2015-01-10T08:01:28,24.55,680,10,48
2015-01-15T01:10:25,24.55,377,10,33
2015-01-07T22:20:51,20.45,767,10,67
2015-01-18T00:40:11,25.91,380,10,31
2015-01-20T23:31:03,22.5,689,10,50
2015-01-14T11:40:30,19.77,978,10,64
2015-01-30T08:11:05,20.45,1619,10,98
2015-01-09T05:01:21,20.45,601,10,52
2015-01-03T14:31:14,19.09,882,10,52
2015-01-03T14:40:32,19.09,901,10,55
2015-01-03T15:01:31,19.77,969,10,56
2015-01-13T13:40:41,19.77,1093,10,71
2015-01-14T01:40:11,25.23,286,10,33
2015-01-11T01:30:54,25.23,306,10,24
2015-01-05T12:10:46,18.41,1007,10,59
2015-01-14T21:50:37,20.45,808,10,67
2015-01-23T09:01:51,17.73,1493,10,100
2015-01-01T06:40:15,26.59,459,10,41
2015-01-22T06:21:03,19.77,1193,10,102
2015-01-23T12:01:33,18.41,1042,10,56
2015-01-21T03:40:04,22.5,292,10,23
2015-01-23T15:51:00,18.41,1514,10,91
2015-01-19T10:31:20,19.77,1162,10,75
2015-01-11T03:40:07,25.23,182,10,21
2015-01-28T03:30:53,26.93,96,10,12
2015-01-18T06:31:03,24.55,555,10,35
2015-01-13T08:51:02,19.77,1549,10,94
2015-01-31T16:01:34,20.45,918,10,52
2015-01-25T01:40:07,23.86,242,10,27
2015-01-24T11:01:31,19.09,931,10,57
2015-01-16T05:31:06,21.82,714,10,57
2015-01-06T07:31:36,17.05,1982,10,131
2015-01-24T13:10:46,19.77,877,10,50
2015-01-09T13:31:18,19.09,1211,10,79
2015-01-21T04:50:30,24.55,560,10,48
2015-01-07T21:10:36,20.45,923,10,84
2015-01-15T09:21:14,18.41,1840,10,121
2015-01-05T15:50:57,16.36,1578,10,101
2015-01-12T10:10:45,19.77,1258,10,89
2015-01-27T14:31:30,19.09,1454,10,90
2015-01-22T04:01:12,25.91,220,10,22
2015-01-19T03:20:37,26.59,101,10,14
2015-01-13T05:10:34,25.91,591,10,44
2015-01-21T11:50:46,18.41,953,10,57
2015-01-24T01:20:40,27.27,424,10,36
2015-01-05T03:01:10,26.86,77,10,13
2015-01-27T09:50:50,19.77,1593,10,109
2015-01-26T10:40:32,18.41,1039,10,71
2015-01-28T16:51:02,16.36,1635,10,104
2015-01-03T16:50:45,19.09,884,10,53
2015-01-01T19:50:37,21.14,738,10,53
2015-01-07T19:31:20,18.41,1371,10,100
2015-01-30T05:01:16,26.59,514,10,42
2015-01-17T08:01:24,23.86,627,10,45
2015-01-08T09:31:27,19.77,1657,10,115
2015-01-19T19:01:40,17.73,1553,10,111
2015-01-09T05:31:08,20.45,867,10,72
2015-01-06T03:50:20,22.5,244,10,21
2015-01-08T07:01:41,18.41,1659,10,125
2015-01-15T19:21:08,20.97,1276,10,99
2015-01-16T07:51:07,17.05,1692,10,106
2015-01-25T07:31:04,23.86,481,10,31
2015-01-19T08:21:21,19.09,1519,10,90
2015-01-15T13:40:31,18.48,1327,10,75
2015-01-27T19:01:42,18.41,1348,10,108
2015-01-04T00:50:27,25.23,288,10,26
2015-01-05T12:21:01,17.73,1032,10,64
2015-01-29T12:01:34,18.41,942,10,54
2015-01-03T07:50:35,23.86,628,10,44
2015-01-01T00:50:26,25.91,324,10,28
2015-01-02T11:40:28,19.88,900,10,61
2015-01-13T07:21:23,17.73,1801,10,126
2015-01-18T08:10:32,24.55,621,10,42
2015-01-16T18:31:30,18.41,1640,10,126
2015-01-18T11:10:39,23.86,705,10,38
2015-01-01T16:20:56,20.45,766,10,47
2015-01-28T21:20:59,20.45,736,10,68
2015-01-07T15:40:43,17.05,1615,10,105
2015-01-13T15:11:02,19.09,1531,10,99
2015-01-09T06:21:03,18.41,1474,10,110
2015-01-12T16:51:02,15.68,1764,10,101
2015-01-25T01:20:43,23.86,267,10,23
2015-01-05T17:51:01,19.09,1434,10,90
2015-01-30T04:50:29,26.59,447,10,43
2015-01-30T00:10:28,23.86,441,10,44
2015-01-29T07:51:05,17.05,1712,10,110
2015-01-22T18:31:30,18.41,1523,10,113
2015-01-15T08:01:55,18.41,1679,10,94
2015-01-17T08:40:21,24.55,685,10,47
2015-01-17T23:40:17,25.23,485,10,49
2015-01-10T02:01:08,22.91,265,10,27
2015-01-08T17:11:05,15.68,1568,10,93
2015-01-11T23:20:49,21.95,469,10,41
2015-01-03T20:50:33,19.09,816,10,60
2015-01-30T12:40:34,19.77,1169,10,74
2015-01-15T14:21:08,18.41,1282,10,86
2015-01-18T12:40:24,22.5,752,10,47
2015-01-14T08:11:11,19.09,1701,10,96
2015-01-24T03:10:19,21.14,191,10,15
2015-01-15T20:50:40,21.14,965,10,85
2015-01-27T03:30:57,25.91,117,10,16
2015-01-07T13:01:32,19.09,1096,10,69
2015-01-29T04:20:42,24.55,335,10,35
2015-01-20T03:01:09,20.45,102,10,12
2015-01-14T15:31:36,16.36,1605,10,102
2015-01-03T22:40:21,23.18,590,10,44
2015-01-04T02:40:04,24.41,105,10,9
2015-01-07T18:01:50,17.73,1502,10,117
2015-01-07T02:10:35,28.23,177,10,24
2015-01-31T14:01:35,18.41,965,10,55
2015-01-10T18:50:44,19.09,860,10,55
2015-01-17T13:10:48,21.14,836,10,47
2015-01-04T19:31:07,22.5,775,10,49
2015-01-15T09:40:42,18.41,1478,10,103
2015-01-05T01:40:09,24.55,413,10,30
2015-01-06T16:31:37,16.36,1620,10,105
2015-01-05T15:10:59,17.73,1358,10,91
2015-01-01T02:30:53,27.41,38,10,19
2015-01-20T17:31:36,19.09,1561,10,98
2015-01-06T06:50:56,18.41,1589,10,118
2015-01-07T00:40:16,24.55,385,10,38
2015-01-06T08:11:09,18.41,1556,10,94
2015-01-05T10:40:35,19.77,1033,10,62
2015-01-19T18:50:52,17.05,1467,10,114
2015-01-24T00:20:45,21.14,601,10,51
2015-01-17T06:31:04,25.84,602,10,37
2015-01-02T15:50:57,18.41,1465,10,96
2015-01-29T20:01:32,20.45,1165,10,81
2015-01-05T09:01:48,18.41,1527,10,102
2015-01-28T00:10:27,21.82,582,10,50
2015-01-08T00:01:16,23.18,536,10,46
2015-01-29T14:21:07,18.41,1304,10,82
2015-01-08T15:40:42,13.64,1734,10,106
2015-01-25T13:10:38,22.5,751,10,42
2015-01-14T09:50:56,19.09,1713,10,110
2015-01-04T05:40:12,23.18,299,10,17
2015-01-19T11:50:43,20.45,985,10,57
2015-01-14T01:30:57,26.59,247,10,30
2015-01-20T20:31:11,19.77,1049,10,89
2015-01-05T22:01:28,18.41,703,10,59
2015-01-06T00:01:20,17.73,625,10,57
2015-01-16T02:50:18,23.18,127,10,16
2015-01-18T18:40:24,23.18,781,10,48
2015-01-21T06:31:24,19.09,1408,10,115
2015-01-03T13:10:41,18.41,947,10,55
2015-01-05T19:21:07,18.41,1335,10,108
2015-01-01T15:31:11,23.18,748,10,43
2015-01-19T05:50:39,21.82,841,10,66
2015-01-17T17:50:45,20.45,867,10,56
2015-01-17T13:21:02,21.48,906,10,49
2015-01-21T05:50:38,20.45,946,10,80
2015-01-28T15:31:34,17.05,1642,10,103
2015-01-03T23:01:19,23.18,643,10,44
2015-01-25T23:50:26,24.61,520,10,44
2015-01-12T13:21:06,18.41,1152,10,74
2015-01-10T03:01:08,24.55,151,10,23
2015-01-06T18:50:55,17.73,1463,10,120
2015-01-08T08:01:49,17.05,1713,10,109
2015-01-26T20:01:32,19.09,1156,10,82
2015-01-11T19:20:54,20.45,767,10,54
2015-01-19T20:20:58,20.45,972,10,83
2015-01-12T05:40:23,21.14,990,10,68
2015-01-01T03:01:10,23.18,121,10,15
2015-01-28T06:10:49,21.14,1161,10,86
2015-01-31T12:01:29,19.09,1106,10,61
2015-01-03T12:40:30,18.41,869,10,57
2015-01-06T08:40:49,19.09,1423,10,97
2015-01-26T06:31:22,18.41,1434,10,110
2015-01-29T12:10:44,18.41,897,10,57
2015-01-20T00:40:11,23.18,381,10,34
2015-01-04T15:20:58,22.5,712,10,39
2015-01-07T11:31:16,21.14,857,10,49
2015-01-30T15:31:32,17.05,1664,10,106
2015-01-10T16:21:04,21.82,794,10,48
2015-01-12T01:01:14,21.14,361,10,23
2015-01-09T16:01:46,17.05,1667,10,104
2015-01-16T14:10:55,19.77,1342,10,88
2015-01-17T07:50:33,25.23,642,10,41
2015-01-24T23:01:20,25.91,631,10,38
2015-01-29T01:31:02,28.3,316,10,31
2015-01-03T23:20:50,21.14,728,10,55
2015-01-04T07:40:17,23.86,564,10,37
2015-01-10T23:10:33,24.55,715,10,46
2015-01-15T03:10:20,23.18,181,10,18
2015-01-05T15:31:34,16.36,1776,10,103
2015-01-08T12:40:30,18.41,1104,10,69
2015-01-07T08:40:44,18.41,1555,10,95
2015-01-01T21:20:49,21.14,649,10,51
2015-01-15T21:10:36,19.77,849,10,75
2015-01-04T18:50:39,20.45,891,10,56
2015-01-19T04:01:12,26.59,143,10,20
2015-01-19T13:31:20,18.75,1311,10,80
2015-01-01T20:01:22,21.14,730,10,52
2015-01-09T08:31:40,19.09,1459,10,91
2015-01-07T09:50:51,19.77,1624,10,111
2015-01-15T03:30:55,18.41,210,10,22
2015-01-11T09:31:10,24.95,645,10,41
2015-01-10T15:50:48,19.09,887,10,56
2015-01-05T18:01:47,17.73,1418,10,108
2015-01-09T09:11:01,19.09,1884,10,118
2015-01-10T16:50:44,19.09,988,10,56
2015-01-02T04:20:42,26.59,426,10,35
2015-01-04T16:50:39,21.14,762,10,40
2015-01-09T14:31:21,17.73,1262,10,83
2015-01-27T15:40:45,16.36,1688,10,106
2015-01-13T20:10:46,19.77,1135,10,86
2015-01-23T06:01:32,21.14,1002,10,77
2015-01-23T12:40:30,18.41,1094,10,67
2015-01-11T20:40:18,22.5,647,10,46
2015-01-27T06:01:34,22.5,1098,10,92
2015-01-26T12:31:18,19.09,1065,10,60
2015-01-19T06:31:21,19.77,1304,10,110
2015-01-11T08:20:51,25.23,521,10,30
2015-01-03T04:01:11,23.86,114,10,15
2015-01-22T15:01:45,17.73,1525,10,97
2015-01-31T09:20:56,23.18,780,10,45
2015-01-28T09:01:52,19.09,1656,10,105
2015-01-09T14:21:07,19.09,1256,10,75
2015-01-09T15:01:44,17.05,1567,10,103
2015-01-07T00:20:46,23.86,521,10,46
2015-01-05T23:20:50,17.73,724,10,60
2015-01-28T19:21:08,20.45,1313,10,96
2015-01-13T03:40:09,22.98,214,10,21
2015-01-29T07:31:39,18.41,1853,10,131
2015-01-01T00:20:47,24.55,431,10,32
2015-01-19T13:40:31,19.09,1206,10,75
2015-01-30T16:51:03,16.36,1738,10,106
2015-01-23T16:40:51,19.09,1451,10,91
2015-01-18T02:10:22,24.55,166,10,20
2015-01-07T14:01:41,18.41,1297,10,82
2015-01-01T08:20:49,24.55,569,10,34
2015-01-17T15:40:30,18.41,985,10,53
2015-01-06T16:51:01,10.91,2767,13,184
2015-01-09T19:01:39,15,1432,13,99
2015-01-05T10:01:37,14.32,1775,13,125
2015-01-13T05:31:10,19.77,512,13,35
2015-01-16T10:31:19,16.36,1254,13,85
2015-01-21T02:20:41,0,15,13,7
2015-01-08T06:10:44,18.41,858,13,59
2015-01-11T17:10:41,12.95,888,13,57
2015-01-18T23:20:47,21.82,460,13,30
2015-01-20T04:20:41,21.82,181,13,11
2015-01-01T03:10:21,22.84,166,13,15
2015-01-04T12:31:10,17.05,878,13,67
2015-01-23T13:50:48,15,1328,13,96
2015-01-04T22:20:50,19.77,471,13,38
2015-01-09T22:20:51,17.73,600,13,38
2015-01-12T15:31:31,13.64,1651,13,119
2015-01-25T06:40:15,22.5,364,13,24
2015-01-12T10:50:45,15.68,1257,13,83
2015-01-05T11:10:44,16.36,1325,13,83
2015-01-26T18:01:54,10.91,2633,13,175
2015-01-15T09:50:52,15,2016,13,143
2015-01-29T15:51:02,14.32,1874,13,133
2015-01-07T19:40:30,17.05,1120,13,78
2015-01-30T19:40:31,15.68,1256,13,83
2015-01-18T14:20:59,16.36,1007,13,71
2015-01-04T07:50:32,20.45,467,13,29
2015-01-27T11:10:45,15,1205,13,81
2015-01-11T23:10:29,20.45,478,13,28
2015-01-05T01:01:14,20.45,234,13,18
2015-01-22T11:40:31,14.8,1323,13,90
2015-01-18T22:01:21,19.77,512,13,35
2015-01-14T13:01:34,15,1257,13,86
2015-01-06T01:10:27,19.3,278,13,16
2015-01-28T16:40:53,10.91,2873,13,190
2015-01-03T08:10:36,19.09,664,13,46
2015-01-06T06:21:05,17.05,984,13,72
2015-01-23T22:10:38,19.09,599,13,39
2015-01-14T02:30:53,0,7,13,4
2015-01-05T23:10:35,16.36,560,13,36
2015-01-06T09:21:19,12.27,2815,13,185
2015-01-09T05:40:25,19.77,466,13,41
2015-01-23T06:31:26,17.05,1257,13,82
2015-01-18T07:40:15,21.14,475,13,34
2015-01-15T23:20:50,19.09,469,13,26
2015-01-23T15:51:00,13.64,2036,13,136
2015-01-24T20:50:35,17.05,724,13,47
2015-01-15T00:20:45,20.45,344,13,23
2015-01-14T12:50:45,15,1233,13,84
2015-01-27T19:31:19,15.68,1374,13,94
2015-01-12T11:21:02,16.36,1255,13,83
2015-01-14T22:50:33,20.45,496,13,36
2015-01-06T01:20:42,18.41,216,13,15
2015-01-25T14:20:56,15,1015,13,63
2015-01-05T18:01:47,11.59,2863,13,192
2015-01-06T22:10:33,17.73,646,13,41
2015-01-16T10:40:31,15.68,1346,13,83
2015-01-23T02:01:11,29.76,68,13,5
2015-01-19T16:31:36,12.27,2503,13,173
2015-01-12T08:31:36,12.27,2934,13,202
2015-01-06T12:40:29,15,1253,13,84
2015-01-23T12:40:30,15,1142,13,84
2015-01-09T22:50:31,20.45,496,13,36
2015-01-04T12:40:27,16.43,907,13,57
2015-01-30T08:21:22,11.59,3235,13,199
2015-01-14T03:10:21,29.32,86,13,7
2015-01-03T00:30:59,22.5,287,13,21
2015-01-03T01:40:08,26.59,119,13,8
2015-01-19T04:50:31,23.18,291,13,19
2015-01-29T16:01:49,12.27,2230,13,157
2015-01-29T11:31:18,15,1249,13,86
2015-01-20T06:31:25,16.4,1294,13,87
2015-01-02T16:31:35,11.59,2521,13,186
2015-01-23T23:10:31,20.45,479,13,36
2015-01-06T06:50:56,14.32,1512,13,109
2015-01-21T03:10:22,19.77,99,13,5
2015-01-19T06:40:35,18.41,1297,13,93
2015-01-10T23:40:17,20.45,451,13,29
2015-01-27T09:50:50,14.32,2078,13,139
2015-01-08T03:40:08,21.14,116,13,6
2015-01-01T07:20:49,21.14,442,13,30
2015-01-05T21:50:34,14.32,781,13,51
2015-01-22T06:31:21,18.41,1259,13,88
2015-01-13T01:01:15,22.5,243,13,17
2015-01-08T05:50:36,18.41,686,13,47
2015-01-12T06:31:20,17.05,1196,13,84
2015-01-17T01:01:13,23.86,283,13,21
2015-01-23T17:50:58,10.91,2831,13,198
2015-01-18T11:50:37,17.05,875,13,58
2015-01-24T01:30:59,25.91,142,13,13
2015-01-04T21:31:05,20.45,548,13,38
2015-01-12T23:01:21,19.77,473,13,33
2015-01-23T04:10:21,28.81,84,13,7
2015-01-26T21:10:38,15.68,795,13,57
2015-01-06T09:31:31,12.27,2630,13,172
2015-01-14T05:40:23,22.5,461,13,35
2015-01-07T19:50:42,16.36,964,13,68
2015-01-06T08:51:01,12.27,3273,13,222
2015-01-24T09:31:09,19.09,915,13,68
2015-01-02T00:31:02,20.45,300,13,23
2015-01-04T08:31:05,21.14,604,13,36
2015-01-27T11:40:30,15.68,1189,13,79
2015-01-25T02:50:18,22.5,103,13,8
2015-01-19T04:10:24,21.82,94,13,5
2015-01-07T03:01:09,27.78,110,13,9
2015-01-22T13:21:09,15,1360,13,86
2015-01-16T03:01:08,23.86,103,13,7
2015-01-25T09:31:09,19.77,778,13,45
2015-01-10T12:31:16,16.36,1129,13,76
2015-01-04T23:20:46,19.77,372,13,27
2015-01-24T17:40:30,15,1190,13,81
2015-01-20T02:30:54,26.08,76,13,7
2015-01-05T00:50:25,20.45,247,13,18
2015-01-08T05:20:48,22.57,320,13,27
2015-01-29T22:31:09,19.09,546,13,36
2015-01-31T21:20:54,15.68,717,13,52
2015-01-07T05:01:19,23.86,176,13,19
2015-01-12T03:10:19,0,55,13,3
2015-01-08T07:01:41,15,1672,13,117
2015-01-13T06:21:08,17.73,1025,13,72
2015-01-30T19:01:43,14.32,1496,13,105
2015-01-09T06:10:45,18.41,833,13,58
2015-01-20T12:50:47,15,1193,13,86
2015-01-14T18:31:33,13.64,2049,13,141
2015-01-01T15:01:26,15.68,1039,13,67
2015-01-14T01:50:21,27.34,140,13,10
2015-01-07T11:50:43,16.36,1165,13,81
2015-01-18T22:10:31,19.09,489,13,37
2015-01-21T20:50:39,17.05,840,13,58
2015-01-31T07:40:23,19.16,640,13,47
2015-01-10T21:50:38,19.09,602,13,45
2015-01-09T08:21:25,11.59,3069,13,189
2015-01-14T05:50:38,19.77,661,13,44
2015-01-19T19:50:44,15.68,1037,13,65
2015-01-08T00:31:00,21.82,243,13,19
2015-01-19T12:10:45,16.36,1257,13,84
2015-01-17T11:20:58,15.68,1113,13,75
2015-01-17T10:21:00,16.36,1055,13,72
2015-01-26T07:40:51,13.64,2240,13,159
2015-01-02T20:50:36,16.36,710,13,52
2015-01-18T05:20:41,23.73,243,13,15
2015-01-20T09:50:54,14.32,2057,13,136
2015-01-21T10:01:40,14.32,1671,13,114
2015-01-26T08:51:05,12.27,3560,13,236
2015-01-29T01:10:25,20.45,199,13,15
2015-01-07T10:50:44,15.68,1155,13,77
2015-01-02T07:01:48,15.68,1608,13,120
2015-01-19T12:01:37,15.68,1066,13,75
2015-01-11T18:10:40,15.68,882,13,56
2015-01-21T01:30:57,21.82,128,13,11
2015-01-14T10:50:45,15.68,1279,13,91
2015-01-31T10:31:12,15.68,984,13,65
2015-01-20T11:01:36,16.36,1225,13,81
2015-01-01T05:10:24,26.59,211,13,13
2015-01-01T03:20:40,23.86,203,13,13
2015-01-25T05:30:58,21.82,267,13,18
2015-01-16T21:31:11,16.36,634,13,54
2015-01-15T04:01:12,30.68,81,13,7
2015-01-05T12:21:01,15.68,1167,13,77
2015-01-27T22:10:38,18.41,610,13,44
2015-01-03T10:01:28,17.05,738,13,59
2015-01-21T17:31:42,9.55,3418,13,214
2015-01-19T06:10:44,19.09,964,13,67
2015-01-11T19:31:10,17.73,724,13,49
2015-01-10T20:31:12,17.73,724,13,58
2015-01-29T17:01:58,10.91,3305,13,205
2015-01-10T22:10:33,17.73,780,13,57
2015-01-16T22:31:07,18.95,633,13,44
2015-01-24T19:31:10,15.68,972,13,65
2015-01-26T21:50:39,17.11,670,13,48
2015-01-29T17:51:04,10.91,2730,13,186
2015-01-11T06:10:28,21.82,371,13,27
2015-01-29T07:21:21,15,2103,13,138
2015-01-05T18:40:39,14.32,1781,13,139
2015-01-21T00:50:26,24.55,251,13,20
2015-01-10T10:31:12,17.73,790,13,58
2015-01-19T14:31:23,14.32,1556,13,101
2015-01-06T05:20:50,20.45,419,13,28
2015-01-03T14:10:45,14.32,1226,13,83
2015-01-03T17:40:28,17.05,1092,13,81
2015-01-01T10:01:23,20.73,677,13,42
2015-01-03T14:50:46,15,1060,13,78
2015-01-27T13:31:21,15.68,1267,13,90
2015-01-25T22:20:49,19.77,538,13,35
2015-01-22T05:50:40,20.45,683,13,46
2015-01-03T08:40:23,18.48,730,13,48
2015-01-21T11:31:18,15.68,1255,13,90
2015-01-07T04:10:24,25.91,110,13,7
2015-01-14T12:31:20,14.32,1246,13,90
2015-01-14T11:01:35,15.68,1289,13,83
2015-01-18T18:01:28,16.36,1049,13,70
2015-01-10T14:10:47,15.68,1177,13,83
2015-01-12T23:10:35,20.45,463,13,31
2015-01-16T23:40:14,20.45,367,13,28
2015-01-25T05:50:25,20.45,273,13,19
2015-01-10T23:31:02,19.09,416,13,31
2015-01-02T22:40:21,19.09,584,13,40
2015-01-07T14:40:38,13.64,1446,13,103
2015-01-08T13:50:48,13.64,1420,13,90
2015-01-01T15:40:25,15.68,924,13,68
2015-01-15T21:31:10,16.36,713,13,52
2015-01-01T16:31:11,16.36,915,13,61
2015-01-22T18:40:41,13.64,1716,13,126
2015-01-20T08:31:40,12.27,3223,13,218
2015-01-06T10:10:49,14.32,1639,13,107
2015-01-15T16:01:53,12.27,2218,13,152
2015-01-19T02:20:41,26.15,72,13,6
2015-01-23T09:10:59,12.1,3406,13,224
2015-01-14T16:40:50,12.27,2631,13,183
2015-01-22T03:01:07,25.91,86,13,6
2015-01-12T02:40:07,22.5,99,13,6
2015-01-26T01:10:24,23.86,115,13,10
2015-01-20T01:40:08,24.55,142,13,8
2015-01-03T13:40:29,15.68,1206,13,83
2015-01-02T13:40:31,15.68,1290,13,93
2015-01-09T19:31:22,15.68,1175,13,80
2015-01-05T23:31:05,16.36,445,13,28
2015-01-04T06:50:28,21.82,357,13,25
2015-01-03T19:01:28,15.68,934,13,70
2015-01-28T12:10:46,15,1269,13,88
2015-01-05T01:50:19,26.56,142,13,6
2015-01-28T13:01:37,15,1308,13,86
2015-01-30T09:21:16,12.27,3033,13,196
2015-01-14T00:01:19,21.14,333,13,24
2015-01-27T10:01:39,13.64,1716,13,115
2015-01-01T04:10:23,25.23,177,13,9
2015-01-06T10:40:32,15.68,1322,13,87
2015-01-23T19:31:18,16.36,1210,13,82
2015-01-24T01:20:40,21.14,216,13,15
2015-01-17T19:40:25,16.36,968,13,64
2015-01-22T18:21:18,12.27,2263,13,150
2015-01-21T09:01:56,10.91,3870,13,238
2015-01-25T07:01:17,20.45,398,13,29
2015-01-07T04:30:58,22.5,152,13,13
